,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
267,1890330373822849381,Fri Feb 14 09:20:56 +0000 2025,0,@kring_pajak kak untuk coretax apakah perlu perpanjangan sertifikat elektronik seperti aplikasi efaktur yang 2 tahun sekali itu?,1890330373822849381,,kring_pajak,in,,0,0,0,https://x.com/nextzlover/status/1890330373822849381,1669662617525420032,nextzlover
268,1889984295537869248,Fri Feb 14 09:20:34 +0000 2025,0,@Iskaa_14 Hai Kak. Bisa ya Kak. Untuk mengubah data email Kakak dapat melakukan perubahan pada akun coretax di laman https://t.co/EwhuklQXom (login terlebih dahulu) di menu Portal Saya &gt; Profil Saya &gt; Informasi Umum &gt; Edit &gt; Detail Kontak. Tks*Egar,1890330283863359567,,Iskaa_14,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890330283863359567,4564565058,kring_pajak
269,1890219150985122208,Fri Feb 14 09:20:25 +0000 2025,0,@AntagenC Hai Kak. Mohon maaf atas ketidaknyamanan yang dialami. Silakan melakukan langkah berikut sebelum mengakses laman coretax: 1. Bersihkan cache &amp; cookies di browser yang digunakan. 2. Gunakan mode incognito atau private window. 3. Gunakan browser perangkat dan/atau sambungan,1890330242075750466,,AntagenC,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890330242075750466,4564565058,kring_pajak
270,1890219132978937868,Fri Feb 14 09:20:19 +0000 2025,0,@AsthiH Hai Kak. Mohon maaf atas ketidaknyamanan yang dialami. Silakan melakukan langkah berikut sebelum mengakses laman coretax: 1. Bersihkan cache &amp; cookies di browser yang digunakan. 2. Gunakan mode incognito atau private window. 3. Gunakan browser perangkat dan/atau sambungan,1890330217908232520,,AsthiH,in,1500200,0,1,0,https://x.com/kring_pajak/status/1890330217908232520,4564565058,kring_pajak
271,1889884617873957348,Fri Feb 14 09:20:15 +0000 2025,0,@AnikWijaya97457 @DitjenPajakRI Hai Kak Satuan meter kubik dapat dipilih pada pilihan saturan ukur saat merekam transaksi faktur pajak. Apakah pada tampilan coretax Kakak tidak muncul? Jika tidak muncul silakan coba beberapa langkah berikut ini : 1. Lakukan clear &amp; cookies pada browser; 2. Coba buka coretax,1890330201118355922,,AnikWijaya97457,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890330201118355922,4564565058,kring_pajak
272,1890219069368041688,Fri Feb 14 09:20:14 +0000 2025,0,@naylahnm17 Hai Kak. Mohon maaf atas ketidaknyamanan yang dialami. Silakan melakukan langkah berikut sebelum mengakses laman coretax: 1. Bersihkan cache &amp; cookies di browser yang digunakan. 2. Gunakan mode incognito atau private window. 3. Gunakan browser perangkat dan/atau sambungan,1890330196768879030,,naylahnm17,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890330196768879030,4564565058,kring_pajak
273,1890330172752089477,Fri Feb 14 09:20:08 +0000 2025,1,Selamat sore @kring_pajak saya mau bertany terkait pembutan NPWP d coretax sudah sampe pernyataan tetep loding dan berujung harus mengulang. Tetapi saat mengulang memasukan no AHU muncul ket AHU tsb sdh memiliki NPWP sedangkan d email tdk ada masuk pemberitahuan itu gmn? Makasih,1890330172752089477,,,in,Dreamland,0,3,0,https://x.com/nepophileee/status/1890330172752089477,1158781903,nepophileee
274,1888777961631007014,Fri Feb 14 09:18:00 +0000 2025,0,@sampahansaya Hai Kak. Seharusnya kompensasi muncul otomatis ya Kak. Jika belum muncul kemungkinan masih dalam proses migrasi data dari web eFaktur ke sistem Coretax. Mohon kesediaan Kakak untuk cek datanya secara berkala ya Kak. Kakak juga dapat coba melakukan pengecekan pada menu Surat,1890329634010722658,,sampahansaya,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890329634010722658,4564565058,kring_pajak
275,1890329188646674772,Fri Feb 14 09:16:13 +0000 2025,0,hallo @kring_pajak saya kan sudah upload faktur pajak dan sudah approved pdf nya juga sudah di unduh. tetapi setelah saya buka coretax terus di efaktur lagi itu faktur pajaknya tiba2 statusnya save invalid dan tombol unduh pdf nya hilang. itu gimana ya?,1890329188646674772,,,in,,0,0,0,https://x.com/ceniaaaar/status/1890329188646674772,1143130311363928064,ceniaaaar
276,1890328922627166428,Fri Feb 14 09:15:10 +0000 2025,0,@kring_pajak min upload penjualan gunggungan di coretax trakhir tanggal brp min @kring_pajak,1890328922627166428,,kring_pajak,in,,0,1,0,https://x.com/ccbbiyyya/status/1890328922627166428,1862604808362098688,ccbbiyyya
277,1889513464025976837,Fri Feb 14 09:13:42 +0000 2025,0,@volvol_88 @fujiujii Hai Kak. Seharusnya kompensasi muncul otomatis ya Kak. Jika belum muncul kemungkinan masih dalam proses migrasi data dari web eFaktur ke sistem Coretax. Mohon kesediaan Kakak untuk cek datanya secara berkala ya Kak. Silakan Kakak juga dapat coba melakukan pengecekan pada,1890328552098390082,,volvol_88,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890328552098390082,4564565058,kring_pajak
278,1890260206015377475,Fri Feb 14 09:13:21 +0000 2025,0,min @kring_pajak spt masa PPn december 2024sy melakukan pembetulandi feb 2024 hasilny lebih bayar. butuh berpa lama akan muncul di coretax?,1890328465385095323,,Dwi_Maryanto_,in,,0,2,0,https://x.com/Dwi_Maryanto_/status/1890328465385095323,308356413,Dwi_Maryanto_
279,1889527612550291666,Fri Feb 14 09:12:47 +0000 2025,0,@ohsehuna22 Hai Kak. Maaf Taxmin ralat. SPT dalam status 'Menunggu Pembayaran' tidak dapat diubah dihapus maupun dibuat ulang. Terdapat dua opsi yang dapat dilakukan untuk kondisi ini yaitu: 1. Menunggu selama 7 hari hingga masa berlaku kode billing habis agar sistem Coretax secara,1890328324947472653,,kring_pajak,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890328324947472653,4564565058,kring_pajak
280,1890328296715440601,Fri Feb 14 09:12:41 +0000 2025,0,halo @kring_pajak saya terima faktur pajak dari vendor namun saya cek di coretax saya tidak ada faktur pajak masukan tersebut. apa bisa dibantu?,1890328296715440601,,,in,+62,0,1,0,https://x.com/ayyusepti/status/1890328296715440601,235459301,ayyusepti
281,1882708149033222533,Fri Feb 14 09:11:03 +0000 2025,1,@kring_pajak @amkf91 @DitjenPajakRI oh iya kak mau tnya lagi ini jika coretax msih error hingga tanggal 28 pajak masukan untuk spt masa ppn januari 2025 apa bisa dikreditkan pada bulan 3?,1890327885094818220,,kring_pajak,in,Singapore,0,1,0,https://x.com/thebluesss1/status/1890327885094818220,1350850436064952320,thebluesss1
282,1890327593561239976,Fri Feb 14 09:09:53 +0000 2025,0,@kring_pajak halo min untuk batas upload faktur pajak gunggungan di coretax ikut tgl 15 atau gimana ya?,1890327593561239976,,kring_pajak,in,,0,0,0,https://x.com/bayuard_/status/1890327593561239976,1072128922882457604,bayuard_
283,1889952522867187752,Fri Feb 14 09:08:05 +0000 2025,0,@07kazama Hai Kak. Mohon maaf atas ketidaknyamanannya. Atas SPT Masa tahun pajak 2024 yang sudah masuk ke tabel SPT dilaporkan di menu Coretax namun datanya masih belum sesuai maka kemungkinan proses migrasi datanya masih belum sempurna ya Kak. Mohon menunggu dan dicek secara berkala.,1890327138324349233,,07kazama,in,1500200,1,1,0,https://x.com/kring_pajak/status/1890327138324349233,4564565058,kring_pajak
284,1890327057478889678,Fri Feb 14 09:07:45 +0000 2025,0,@kring_pajak daftar npwp pake coretax kek makan twi verifikasi data aja eror mulu,1890327057478889678,,kring_pajak,in,YK,0,1,0,https://x.com/BenerMager/status/1890327057478889678,1254087312062902272,BenerMager
285,1890326970225054079,Fri Feb 14 09:07:24 +0000 2025,0,Halo min @kring_pajak mau proses nota retur keluar error gini kenapa ya? padahal PM nya sudah dikreditkan ulang di coretax. Tolong solusinya min https://t.co/wjOZ6hLqQS,1890326970225054079,https://pbs.twimg.com/media/GjvJ_ESacAA2cD0.jpg,,in,"Tangerang, Indonesia",0,3,0,https://x.com/Romdonii_99/status/1890326970225054079,1820635594239971328,Romdonii_99
286,1889983710809964841,Fri Feb 14 09:07:11 +0000 2025,0,@rajaamri16 Hai Kak. Mohon maaf atas ketidaknyamanannya. Error 400 Bad Request disebabkan karena load ke server yang sedang tinggi. Mohon Kesediaannya untuk mencoba kembali secara berkala karena saat ini Coretax masih dalam tahap peningkatan kualitas layanan. Tks*Egar,1890326915904598060,,rajaamri16,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890326915904598060,4564565058,kring_pajak
287,1889884617873957348,Fri Feb 14 09:06:57 +0000 2025,0,@kring_pajak @yudi_anto @DitjenPajakRI Jadi solusinya gimana donk min..soalnya kan kmrn coretax susah,1890326855594520762,,kring_pajak,in,,0,0,0,https://x.com/Maya1996688012/status/1890326855594520762,1238837285681917953,Maya1996688012
288,1889527524121780701,Fri Feb 14 09:06:19 +0000 2025,0,@kring_pajak justru ketika ingin melakukan langkah diatas muncul eror seperti dibawah ini karena izin praktik OP (kuasa) belum teregistrasi pada coretax solusi nya bagaimna ? *eror pesan regis izin praktik coretax OP ada pada tweet pertama yang sya tanyakan https://t.co/zXXFhoS3wt,1890326694453789154,https://pbs.twimg.com/media/GjvJiM2aMAAaDE0.png,kring_pajak,in,,0,1,0,https://x.com/YuniVhsb/status/1890326694453789154,3308827748,YuniVhsb
289,1889688207731663342,Fri Feb 14 09:05:55 +0000 2025,0,@wibi_kristianto Hai Kak. Mohon maaf atas ketidaknyamanannya. Silakan bisa dicoba kembali secara berkala terlebih dahulu jika semua langkah sudah dicoba dan masih tetap mengalami kendala yang sama silakan error yang ditemukan pada sistem Coretax DJP tsb dapat dilaporkan melalui sistem Melati,1890326596089008196,,wibi_kristianto,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890326596089008196,4564565058,kring_pajak
290,1888115256737841611,Fri Feb 14 09:05:39 +0000 2025,0,@kring_pajak @nrdnre Halo kk nota pembatalan utk freight charter faktur pajak di masa jan 2025 fp nya bln nov 2024 gmn ya masukin nya? Di coretax jd minus dpp nya?,1890326526513553503,,kring_pajak,in,Indonesia,0,0,0,https://x.com/Andika8991/status/1890326526513553503,1488890939439726592,Andika8991
291,1885226232310358133,Fri Feb 14 09:05:12 +0000 2025,0,@slicedcheese456 @silverrunehold Hai Kak. Lebih tepatnya dari e-faktur yang akan dimasukan ke coretax. Berdasarkan informasi yang kami terima data Faktur Pajak keluaran yang dibuat melalui e-Faktur desktop akan dimigrasi ke sistem Coretax dalam jangka waktu H+2. Pengkreditan pajak masukan pembuatan retur ,1890326413003431996,,slicedcheese456,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890326413003431996,4564565058,kring_pajak
292,1889942865310269944,Fri Feb 14 09:03:37 +0000 2025,0,@Alvnta4 Hai Kak. Cabang(NITKU) saat ini login Coretax dengan menggunakan coretax pusat. Pusat menambahkan Di Tempat Kegiatan Usaha/Sub Unit NITKU tsb pada akun coretaxnya menentukan Drafter/Signer bagi NITKU sehingga jika ada transaksi yang menjadi kewajiban pemotongan NITKU ,1890326015760847175,,Alvnta4,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890326015760847175,4564565058,kring_pajak
293,1890234430658343014,Fri Feb 14 09:03:27 +0000 2025,0,@manusiabumii2_ @kring_pajak @DitjenPajakRI Ternyata kita harus mengurangi jumlah impor di converter XML nya kak semakin sedikit semakin cepat diproses dan ini untuk solusi sementara y kak. Sambil menunggu Coretax memperbaiki sistem.,1890325974434345138,,manusiabumii2_,in,,0,2,0,https://x.com/AndersonC_12/status/1890325974434345138,1005384290,AndersonC_12
294,1889884617873957348,Fri Feb 14 09:03:22 +0000 2025,0,@EIfansyah @DitjenPajakRI Hai Kak. Keputusan Dirjen Pajak Nomor KEP-54/PJ/2025 menjelaskan bahwa WP dapat menggunakan aplikasi e-Faktur Desktop untuk keperluan penerbitan faktur pajak keluaran. Jadi opsional ya Kak. Bisa menggunakan e-faktur dan bisa juga melalui coretax untuk pembuatan faktur pajak,1890325953139941741,,EIfansyah,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890325953139941741,4564565058,kring_pajak
295,1890246684405535069,Fri Feb 14 09:03:12 +0000 2025,0,@kring_pajak 1. Buatnya Faktur Pengganti di aplikasi e-faktur desktop bukan coretax. 2. Dari supplier beda-beda kak tanggalnya ada yang tanggal 16 Januari ada yang tgl 25 Januari. Ada juga yang tanggal 1 dan 5 Januari. 3. Bukan kak,1890325909682680249,,kring_pajak,in,,0,2,0,https://x.com/____bitterfly/status/1890325909682680249,1880090007375110144,____bitterfly
296,1889884617873957348,Fri Feb 14 09:02:31 +0000 2025,0,@_avn9 @DitjenPajakRI Hai Kak. Untuk Faktur Pajak penggantinya silakan dibuat menggunakan CoreTax juga. Dan tidak bisa membuat FP Pengganti yang normalnya diterbitkan melalui CoreTax pada aplikasi e-Faktur Desktop. Tks*Ndhi.,1890325740542988507,,_avn9,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890325740542988507,4564565058,kring_pajak
297,1889913996477886905,Fri Feb 14 09:02:20 +0000 2025,0,@slytanerin Hai Kak. Saat ini pembayaran atas STP dilakukan melalui Coretax di menu Pembayaran &gt; Pembuatan Kode Billing Atas Tagihan Pajak. Jika tagihan pajaknya blm muncul silakan dicek secara berkala atau melakukan konfirmasi ke KPP terdaftar untuk tindak lanjutnya ya. Tks*Ziah,1890325692916654290,,slytanerin,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890325692916654290,4564565058,kring_pajak
298,1890227123367104845,Fri Feb 14 08:59:28 +0000 2025,0,@Shin4859 Hai Kak Kemungkinan NIK tersebut belum diaktivasi sebagai NPWP atau belum terdaftar pada Coretax. NIK yg dapat dibuatkan bupot pada coretax adalah NIK yg telah diaktivasi sebagai NPWP / registrasi pada coretax. Saat ini DJP telah menyediakan NPWP Sementara dengan nomor standar,1890324969932091526,,Shin4859,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890324969932091526,4564565058,kring_pajak
299,1890324692667351506,Fri Feb 14 08:58:28 +0000 2025,0,Kelas pajak Coretax bagi PKP disambut dengan antusias oleh para peserta. Mereka memanfaatkan kesempatan ini untuk mendalami sistem Coretax dan berdiskusi langsung dengan petugas pajak mengenai berbagai kendala yang mereka hadapi. https://t.co/mZeZObhBQG,1890324718214861268,https://pbs.twimg.com/media/GjvITyxbIAAdcEH.jpg,pajakjepara,in,Jalan Raya Ngabul Km. 9,0,1,0,https://x.com/pajakjepara/status/1890324718214861268,3199901415,pajakjepara
300,1890324692667351506,Fri Feb 14 08:58:24 +0000 2025,0,Melalui kelas pajak ini diharapkan PKP dapat lebih mudah dalam memenuhi kewajiban perpajakan mereka secara elektronik dengan menggunakan Coretax terutama dalam pelaporan Faktur. https://t.co/8oMpZmxN2o,1890324703639748959,https://pbs.twimg.com/media/GjvITB3acAAYRQn.jpg,pajakjepara,in,Jalan Raya Ngabul Km. 9,0,1,0,https://x.com/pajakjepara/status/1890324703639748959,3199901415,pajakjepara
301,1890324692667351506,Fri Feb 14 08:58:21 +0000 2025,1,KPP Pratama Jepara Kenalkan Coretax kepada PKP Pengusaha Rokok Kamis (13/02) KPP Pratama Jepara mengadakan kelas pajak di KPP Pratama Jepara yang ditujukan untuk mempermudah Pengusaha Kena Pajak (PKP) Pengusaha Rokok dalam mengakses sistem perpajakan baru yaitu Coretax. https://t.co/Wyw65rpSe2,1890324692667351506,https://pbs.twimg.com/media/GjvISPxacAAiPkv.jpg,,in,Jalan Raya Ngabul Km. 9,0,1,0,https://x.com/pajakjepara/status/1890324692667351506,3199901415,pajakjepara
302,1889875359035957482,Fri Feb 14 08:48:51 +0000 2025,0,@aegisamoyed Hai Kak. Benar Kak jika saat ini Kakak belum pemadanan NIK-NPWP namun sudah punya NPWP silakan melakukan aktivasi akun Wajib Pajak di laman coretax ya. Tks*Sfzi,1890322300517642277,,aegisamoyed,in,1500200,0,1,0,https://x.com/kring_pajak/status/1890322300517642277,4564565058,kring_pajak
303,1890322170653364528,Fri Feb 14 08:48:20 +0000 2025,0,#KawanPajak pengajuan Konfirmasi Status Wajib Pajak (KSWP) kini bisa dilakukan melalui Coretax DJP. Proses ini memastikan bahwa NPWP sesuai dan SPT Tahunan dua tahun terakhir telah dilaporkan. https://t.co/7pahRAhWeF,1890322170653364528,https://pbs.twimg.com/media/GjvF_bzacAEs6fg.jpg,,in,Mojokerto Jawa timur,0,1,0,https://x.com/pajakmojokerto/status/1890322170653364528,3166200656,pajakmojokerto
304,1869191498128068704,Fri Feb 14 08:48:19 +0000 2025,0,@FikhriRendi Hai Kak. Mohon maaf atas ketidaknyamanannya. Error 400 Bad Request disebabkan karena load ke server yang sedang tinggi. Mohon Kesediaannya untuk mencoba kembali secara berkala karena saat ini Coretax masih dalam tahap peningkatan kualitas layanan. Tks*Ahra,1890322165423337574,,FikhriRendi,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890322165423337574,4564565058,kring_pajak
305,1889875352526397503,Fri Feb 14 08:48:09 +0000 2025,0,@odiecookie Hai Kak. Mohon maaf atas ketidaknyamanannya ya Kak. Saat ini aplikasi coretax sedang dilakukan peningkatan layanan dan bisa jadi untuk proses impor sedang mengalami antrean. Apakah keterangan yang muncul Validation Failed dan masih terkendala sampai saat ini? Jika,1890322124449149120,,odiecookie,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890322124449149120,4564565058,kring_pajak
306,1889940975902200076,Fri Feb 14 08:47:49 +0000 2025,0,@rahaiu_ Hai Kak. Mohon maaf atas ketidaknyamanan yang dialami. Silakan melakukan langkah berikut sebelum mengakses laman coretax: 1. Bersihkan cache &amp; cookies di browser yang digunakan. 2. Gunakan mode incognito atau private window. 3. Gunakan browser perangkat dan/atau sambungan,1890322039539720661,,rahaiu_,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890322039539720661,4564565058,kring_pajak
307,1889940587580891262,Fri Feb 14 08:47:25 +0000 2025,0,@xingyu366 Hai Kak. Mohon maaf atas ketidaknyamanan yang dialami. Berdasarkan simulasi yang kami lakukan tombol Buat Faktur di Coretax dapat diakses dengan normal. Jika masih mengalami kendala yang sama pastikan bahwa login yang digunakan memiliki role untuk melakukan impor. Selain,1890321941292318754,,xingyu366,in,1500200,0,1,0,https://x.com/kring_pajak/status/1890321941292318754,4564565058,kring_pajak
308,1890193395123212513,Fri Feb 14 08:45:16 +0000 2025,1,@qwerty38600 Hai Kak. Atas bukti potong PPh Pasal 23 terkait jasa akan tercantum pada SPT dan kekurangan bayar atas SPT Masa akan diterbitkan dengan KAP-KJS 411124-100 secara otomatis oleh sistem Coretax ya Kak. Tagihan PPh Pasal 23 tergenerate oleh sistem dengan kode 411124-100 (termasuk,1890321396431310939,,qwerty38600,in,1500200,0,1,0,https://x.com/kring_pajak/status/1890321396431310939,4564565058,kring_pajak
309,1889196735400124817,Fri Feb 14 08:44:52 +0000 2025,0,@jafar354 Hai Kak NIK yg dapat dibuatkan bupot pada coretax adalah NIK yg telah terdaftar/registrasi pada coretax. Saat ini DJP telah menyediakan NPWP Sementara dengan nomor standar 16 digit: 9990000000999000 yang otomatis menggantikan NPWP Pihak yang Dipotong jika NIK-nya tidak valid.,1890321296757834037,,jafar354,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890321296757834037,4564565058,kring_pajak
310,1890321296128684437,Fri Feb 14 08:44:52 +0000 2025,0,MIN INI KENAPA YA GAK BISA @kring_pajak BIKIN AKUN CORETAX? https://t.co/lss6DQASOr,1890321296128684437,https://pbs.twimg.com/media/GjvFMs3acAM5vfd.jpg,,in,,0,1,0,https://x.com/_growberry/status/1890321296128684437,2243685888,_growberry
311,1890321045401534565,Fri Feb 14 08:43:52 +0000 2025,0,#KawanPajak dokumen PEB PIB dan Cukai dalam SPT Masa PPN mulai masa pajak Januari 2025 kini bisa dibuat dengan mekanisme prepopulated di Coretax. https://t.co/RRbZOupiDk,1890321045401534565,https://pbs.twimg.com/media/GjvE99ga0AA6BLN.jpg,,in,Mojokerto Jawa timur,0,1,0,https://x.com/pajakmojokerto/status/1890321045401534565,3166200656,pajakmojokerto
312,1890198818601472365,Fri Feb 14 08:43:27 +0000 2025,0,@alwk_one Hai Kak. Mohon maaf atas ketidaknyamanannya. Terkait kendala tersebut kemungkinan disebabkan karena gangguan dalam proses pertukaran data dengan dengan Direktorat AHU. Saat ini Coretax masih dalam tahap peningkatan kualitas layanan. Silakan pastikan perekaman sudah sesuai.,1890320942888546387,,alwk_one,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890320942888546387,4564565058,kring_pajak
313,1890314884375568521,Fri Feb 14 08:43:07 +0000 2025,0,[35] Siapa yang dapat mengakses data historis SPT dalam Coretax DJP? Hanya PIC dan pihak yang diberikan role sebagai signer dapat mengakses data historis SPT hingga 5 tahun ke belakang. Akun wajib pajak badan tidak memiliki akses ke data ini.,1890320858297823283,,pajakkotabumi,in,"Kotabumi, Lampung, Indonesia",0,1,0,https://x.com/pajakkotabumi/status/1890320858297823283,3178030501,pajakkotabumi
314,1890314884375568521,Fri Feb 14 08:43:02 +0000 2025,0,[26] Apa itu PIC dalam Coretax DJP dan siapa yang dapat ditunjuk sebagai PIC? PIC (Person in Charge) adalah individu yang memiliki akses penuh ke sistem wajib pajak badan melalui skema impersonate. PIC dapat ditunjuk oleh manajemen perusahaan...,1890320835841499382,,pajakkotabumi,in,"Kotabumi, Lampung, Indonesia",0,1,0,https://x.com/pajakkotabumi/status/1890320835841499382,3178030501,pajakkotabumi
315,1890320416176243179,Fri Feb 14 08:41:22 +0000 2025,1,@kring_pajak kenapa kompensasi PPh 21 yg lapor di PT cabang tidak masuk di coretax pusat? Kan kita sudah lapor pph 21 masa des ada kompensasi ke jan 2025 tp gak masuk kompensasinya.,1890320416176243179,,kring_pajak,in,Jakarta,0,1,0,https://x.com/angela_gingging/status/1890320416176243179,60465147,angela_gingging
316,1890174870090322083,Fri Feb 14 08:41:09 +0000 2025,0,@Vannywang260769 Hai Kak. Apakah Kakak merupakan Wajib Pajak Pemungut PPN selain Instansi Pemerintah yang juga merupakan PKP? Apabila iya maka pelaporannya melalui SPT Masa PPN di Coretax dan atas Faktur Pajak Masukan dengan kode 030 yang diterima dari Penjual/Pemberi Jasa akan terbentuk kode,1890320364393357664,,Vannywang260769,in,1500200,0,1,0,https://x.com/kring_pajak/status/1890320364393357664,4564565058,kring_pajak
317,1890320126412747099,Fri Feb 14 08:40:24 +0000 2025,0,@kring_pajak ini bagaimana yah untuk nilai ppn ditampilan coretax 47.708.908 tpi kenapa ketika di pdf jadi 47.708.909 https://t.co/5L1qt4o6jc,1890320173556703316,https://pbs.twimg.com/media/GjvEJTCbEAA9_Xr.jpg,DaniarMary4,in,,0,1,0,https://x.com/DaniarMary4/status/1890320173556703316,1826284864762687488,DaniarMary4
318,1890320130087006392,Fri Feb 14 08:40:14 +0000 2025,1,CW CORETAX Min @kring_pajak kalau upload faktur pajak keluaran tapi statusnya ''Save Invalid'' itu kenapa ya? Mohon bimbingannya,1890320130087006392,,,in,Unknown,0,1,0,https://x.com/nastyzenn/status/1890320130087006392,1142762392633262081,nastyzenn
319,1889907912589582420,Fri Feb 14 08:40:00 +0000 2025,0,@BudiDarlung Hai Kak. Mohon maaf atas ketidaknyamanannya. Perihal NITKU yang tidak muncul dalam menu Ebupot BP 21 silakan coba cek dan input berkala ya Kak. Sebelum mengakses laman Coretax silakan melakukan beberapa langkah berikut: 1. Bersihkan cache &amp; cookies di browser yang,1890320074613149855,,BudiDarlung,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890320074613149855,4564565058,kring_pajak
320,1889577723695169697,Fri Feb 14 08:37:43 +0000 2025,0,@OchaZidan79015 @Curry_Garam Hai Kak. Apakah Kakak ada kendala email aktivasi pada akun DJP Online? Jika iya silakan Kakak dapat mengajukan perubahan data email. Untuk perubahan data email dapat dilakukan melalui akun Coretax Wajib Pajak. Kakak dapat mengajukan perubahan data melalui akun Coretax pada menu,1890319499041337509,,OchaZidan79015,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890319499041337509,4564565058,kring_pajak
321,1889943991355121809,Fri Feb 14 08:37:40 +0000 2025,0,@Selaoktaviyati Hai Kak. Apakah maksudnya bagi pemotongnya? Jika iya sepanjang telah dilakukan pelaporan SPT-nya maka bukti potong akan dapat diunduh ya Kak. Dan bisa juga di download secara masal. Untuk melakukan pengunduhan bukti potong. Silakan mengikuti langkah berikut: 1. Di akun Coretax,1890319487754453143,,Selaoktaviyati,in,1500200,0,1,0,https://x.com/kring_pajak/status/1890319487754453143,4564565058,kring_pajak
322,1890020990220112231,Fri Feb 14 08:36:27 +0000 2025,0,@ciciliaagstn Hai Kak. Sesuai yang telah dijelaskan tweet sebelumnya validasi PPhTB saat ini diproses melalui sistem coretax. Validasi tersebut mewajibkan untuk menginputkan NIK. Silakan istri dapat melakukan aktivasi Akun Wajib Pajak jika sudah masuk Daftar Anggota Keluarga Suami/Family Tax,1890319177539625452,,ciciliaagstn,in,1500200,0,1,0,https://x.com/kring_pajak/status/1890319177539625452,4564565058,kring_pajak
323,1889820138758873274,Fri Feb 14 08:36:08 +0000 2025,0,@NandiniTfp Hai Kak. Apakah muncul notifikasi error? Terkait SPPBMCP silakan Kakak inputkan secara manual melalui e-Faktur Coretax &gt; Dokumen Lain Pajak Masukan &gt; pilih Tindakan Lainnya &gt; pilih Buat Dokumen Lain Masukan &gt; Input Data. Pastikan beberapa hal berikut : 1. Apabila dokumen,1890319098808275033,,NandiniTfp,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890319098808275033,4564565058,kring_pajak
324,1889875004373999678,Fri Feb 14 08:35:55 +0000 2025,0,@Donny_93 @DitjenPajakRI Hai Kak. Mohon maaf atas ketidaknyamanannya ya Kak. Saat ini aplikasi coretax sedang dilakukan peningkatan layanan dan bisa jadi untuk proses impor sedang mengalami antrean. Apakah keterangan yang muncul Validation Failed dan masih terkendala sampai saat ini? Jika,1890319044521431097,,Donny_93,in,1500200,0,1,0,https://x.com/kring_pajak/status/1890319044521431097,4564565058,kring_pajak
325,1890318765591503203,Fri Feb 14 08:34:48 +0000 2025,0,@kring_pajak di coretax coba buat kode otorisasi djp...cuma dapat bps aja. Gak dapat surat penerbitanko djp nya. Itu gpp min?,1890318765591503203,,kring_pajak,in,,0,1,0,https://x.com/JF897/status/1890318765591503203,149475759,JF897
326,1890318396354400646,Fri Feb 14 08:33:20 +0000 2025,0,halo @kring_pajak untuk bupot pph 21 bulanan yang ada di login coretax pribadi karyawan itu disebelah mana ya munculnya?,1890318396354400646,,,in,"Ontario, Canada",0,1,0,https://x.com/jejeadora/status/1890318396354400646,1477136029500919809,jejeadora
327,1890245587708375140,Fri Feb 14 08:32:39 +0000 2025,0,@naafn345 Hai Kak. Bukti Potong PPh 21 yg sudah dilaporkan hanya bisa dilihat oleh Pemberi Kerja tidak bisa diunduh. Namun bukti potong tsb akan muncul di akun Coretax pihak yg dipotong pada menu Dokumen Saya dan bisa diunduh oleh pihak tsb. Tks*Ahra,1890318221409935472,,naafn345,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890318221409935472,4564565058,kring_pajak
328,1889901879506903509,Fri Feb 14 08:32:09 +0000 2025,0,@HardyChand32181 Hai Kak. Aplikasi e-faktur desktop hanya bisa digunakan untuk Faktur pajak biasa ya Kak baik normal atau pengganti. Untuk dokumen lain yang dipersamakan dengan faktur tetap menggunakan aplikasi Coretax. Tks*Nani,1890318095463350748,,HardyChand32181,in,1500200,0,0,0,https://x.com/kring_pajak/status/1890318095463350748,4564565058,kring_pajak
